session,student_Id,exercise,activity,start_time,end_time,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:38:55, 2.10.2014 11:39:21,286312,0,0,2,0,72,0
1,1, Es_1_1, Blank, 2.10.2014 11:39:22, 2.10.2014 11:39:23,15,0,0,2,0,120,0
1,1, Es_1_1, Study_Es_1_1, 2.10.2014 11:39:24, 2.10.2014 11:39:31,140,4,0,2,0,723,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:39:32, 2.10.2014 11:39:32,0,0,0,2,0,70,0
1,1, Es_1_1, Diagram, 2.10.2014 11:39:33, 2.10.2014 11:40:53,276166,9,0,102,0,3341,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:40:54, 2.10.2014 11:41:0,344,0,0,2,0,454,0
1,1, Es_1_1, Diagram, 2.10.2014 11:41:1, 2.10.2014 11:41:16,45914,0,0,28,0,605,0
1,1, Es_1_1, Properties, 2.10.2014 11:41:17, 2.10.2014 11:41:17,0,0,0,2,0,94,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:41:18, 2.10.2014 11:41:29,421,0,0,9,0,879,0
1,1, Es_1_1, Diagram, 2.10.2014 11:41:30, 2.10.2014 11:44:46,4016006,0,0,71,0,6904,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:44:47, 2.10.2014 11:45:0,19071,0,0,2,0,466,0
1,1, Es_1_1, Diagram, 2.10.2014 11:45:1, 2.10.2014 11:49:23,20223390,0,0,60,6,6005,0
1,1, Es_1_1, Properties, 2.10.2014 11:49:24, 2.10.2014 11:49:30,688,0,0,3,0,187,0
1,1, Es_1_1, Diagram, 2.10.2014 11:49:31, 2.10.2014 11:50:13,41107,0,0,37,4,2550,0
1,1, Es_1_1, Properties, 2.10.2014 11:50:14, 2.10.2014 11:50:20,327,0,0,4,0,372,0
1,1, Es_1_1, Diagram, 2.10.2014 11:50:21, 2.10.2014 11:50:22,0,0,0,2,0,154,0
1,1, Es_1_1, Diagram, 2.10.2014 11:50:23, 2.10.2014 11:50:25,1654,0,0,4,0,123,0
1,1, Es_1_1, Properties, 2.10.2014 11:50:26, 2.10.2014 11:50:28,0,0,0,4,0,121,0
1,1, Es_1_1, Diagram, 2.10.2014 11:50:29, 2.10.2014 11:52:39,2953468,0,0,56,4,3316,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:52:40, 2.10.2014 11:52:41,62,0,0,4,0,115,0
1,1, Es_1_1, Diagram, 2.10.2014 11:52:42, 2.10.2014 11:52:42,0,0,0,1,0,125,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:52:43, 2.10.2014 11:52:43,0,0,0,3,0,124,0
1,1, Es_1_1, Diagram, 2.10.2014 11:52:44, 2.10.2014 11:52:57,25811,0,0,4,0,429,0
1,1, Es_1_1, Properties, 2.10.2014 11:52:58, 2.10.2014 11:53:7,4164,0,0,4,0,277,0
1,1, Es_1_1, Diagram, 2.10.2014 11:53:8, 2.10.2014 11:53:23,4244,0,0,4,0,803,0
1,1, Es_1_1, Blank, 2.10.2014 11:53:24, 2.10.2014 11:53:24,0,0,0,1,0,85,0
1,1, Es_1_1, Other, 2.10.2014 11:53:25, 2.10.2014 11:53:26,0,0,0,1,0,152,0
1,1, Es_1_1, Diagram, 2.10.2014 11:53:28, 2.10.2014 11:53:47,58639,0,0,12,0,681,0
1,1, Es_1_1, Diagram, 2.10.2014 11:53:48, 2.10.2014 11:53:50,1216,0,0,2,0,134,0
1,1, Es_1_1, Other, 2.10.2014 11:53:51, 2.10.2014 11:54:9,78237,0,0,2,0,374,0
1,1, Es_1_1, Diagram, 2.10.2014 11:54:10, 2.10.2014 11:54:11,32,0,0,2,0,181,0
1,1, Es_1_1, Properties, 2.10.2014 11:54:12, 2.10.2014 11:54:12,0,0,0,2,0,78,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:54:13, 2.10.2014 11:54:15,30,0,0,2,0,243,0
1,1, Es_1_1, Blank, 2.10.2014 11:54:16, 2.10.2014 11:54:16,0,0,0,3,0,64,0
1,1, Es_1_1, Study_Es_1_1, 2.10.2014 11:54:17, 2.10.2014 11:54:33,42150,11,0,1,0,678,0
1,1, Es_1_1, Other, 2.10.2014 11:54:34, 2.10.2014 11:54:41,1608,0,0,2,0,261,0
1,1, Es_1_1, Study_Es_1_1, 2.10.2014 11:54:42, 2.10.2014 11:54:44,0,0,0,2,0,287,0
1,1, Es_1_1, Aulaweb, 2.10.2014 11:54:45, 2.10.2014 11:55:17,155450,0,0,6,0,642,0
1,1, Es_1_1, Other, 2.10.2014 11:55:18, 2.10.2014 11:55:20,1468,0,0,0,0,51,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 11:55:21, 2.10.2014 11:55:23,2092,2,0,0,0,101,0
1,1, Es_1_2, Aulaweb, 2.10.2014 11:55:24, 2.10.2014 11:55:54,91713,2,0,2,0,1205,0
1,1, Es_1_2, Blank, 2.10.2014 11:55:55, 2.10.2014 11:55:58,0,0,0,2,0,239,0
1,1, Es_1_2, Aulaweb, 2.10.2014 11:55:59, 2.10.2014 11:56:0,15,0,0,2,0,67,0
1,1, Es_1_2, Blank, 2.10.2014 11:56:1, 2.10.2014 11:56:1,0,0,0,3,0,83,0
1,1, Es_1_1, Study_Es_1_1, 2.10.2014 11:56:2, 2.10.2014 11:56:9,624,12,0,1,0,497,0
1,1, Es_1_1, Aulaweb, 2.10.2014 11:56:10, 2.10.2014 11:56:11,47,0,0,2,0,137,0
1,1, Es_1_1, Other, 2.10.2014 11:56:12, 2.10.2014 11:56:12,0,0,0,2,0,19,0
1,1, Es_1_4, Study_Es_1_4, 2.10.2014 11:56:13, 2.10.2014 11:56:14,0,0,0,0,0,177,0
1,1, Es_1_4, Aulaweb, 2.10.2014 11:56:15, 2.10.2014 11:58:0,3397818,6,0,2,0,1429,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:58:1, 2.10.2014 11:58:5,62,0,0,8,0,309,0
1,1, Es_1_1, Other, 2.10.2014 11:58:6, 2.10.2014 11:58:11,952,0,0,4,0,464,0
1,1, Es_1_1, Blank, 2.10.2014 11:58:12, 2.10.2014 11:58:13,0,0,0,0,0,145,0
1,1, Es_1_1, TextEditor, 2.10.2014 11:58:14, 2.10.2014 11:58:14,0,0,0,0,0,113,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 11:58:15, 2.10.2014 11:58:17,32,0,0,4,0,122,6
1,1, Es_1_1, TextEditor_Es_3_1, 2.10.2014 11:58:18, 2.10.2014 11:58:59,225830,5,0,20,4,1250,22
1,1, Es_1_1, Blank, 2.10.2014 11:59:0, 2.10.2014 11:59:3,0,0,0,0,2,242,0
1,1, Es_1_1, TextEditor_Es_3_1, 2.10.2014 11:59:4, 2.10.2014 11:59:21,7357,0,0,8,0,1063,106
1,1, Es_1_1, Blank, 2.10.2014 11:59:22, 2.10.2014 11:59:32,6227,0,0,2,0,288,0
1,1, Es_1_1, TextEditor_Es_3_1, 2.10.2014 11:59:33, 2.10.2014 12:0:6,12660,5,0,48,0,2002,22
1,1, Es_1_1, Blank, 2.10.2014 12:0:7, 2.10.2014 12:0:13,235,0,0,0,2,495,0
1,1, Es_1_1, TextEditor_Es_3_1, 2.10.2014 12:0:14, 2.10.2014 12:0:25,9681,0,0,10,0,375,18
1,1, Es_1_1, Aulaweb, 2.10.2014 12:0:26, 2.10.2014 12:0:27,15,0,0,2,0,157,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 12:0:28, 2.10.2014 12:0:32,77,0,0,4,0,338,0
1,1, Es_1_1, Aulaweb, 2.10.2014 12:0:33, 2.10.2014 12:0:34,78,0,0,2,0,143,0
1,1, Es_1_1, Other, 2.10.2014 12:0:35, 2.10.2014 12:0:36,16,0,0,2,0,76,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:0:37, 2.10.2014 12:1:23,126588,2,0,4,2,2642,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:1:24, 2.10.2014 12:1:29,687,0,0,8,0,387,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:1:30, 2.10.2014 12:1:34,3,0,0,2,0,218,0
1,1, Es_1_2, Other, 2.10.2014 12:1:35, 2.10.2014 12:1:40,641,0,0,8,0,292,0
1,1, Es_1_2, Aulaweb, 2.10.2014 12:1:41, 2.10.2014 12:1:41,0,0,0,2,0,65,0
1,1, Es_1_2, TextEditor_Es_3_1, 2.10.2014 12:1:42, 2.10.2014 12:1:42,0,0,0,2,0,48,0
1,1, Es_1_2, Other, 2.10.2014 12:1:43, 2.10.2014 12:1:47,15,0,0,2,0,333,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 12:1:48, 2.10.2014 12:1:48,0,0,0,2,0,5,0
1,1, Es_1_1, Other, 2.10.2014 12:1:49, 2.10.2014 12:1:49,0,0,0,2,0,66,0
1,1, Es_1_1, Aulaweb, 2.10.2014 12:1:50, 2.10.2014 12:1:51,0,0,0,2,0,98,0
1,1, Es_1_1, Blank, 2.10.2014 12:1:53, 2.10.2014 12:1:53,0,0,0,2,0,56,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:1:54, 2.10.2014 12:1:55,62,0,0,4,0,70,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:1:56, 2.10.2014 12:1:57,31,0,0,1,0,126,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:1:58, 2.10.2014 12:1:58,0,0,0,1,0,6,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:1:59, 2.10.2014 12:2:2,78,0,0,0,0,217,0
1,1, Es_1_2, Blank, 2.10.2014 12:2:3, 2.10.2014 12:2:3,0,0,0,1,0,63,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 12:2:4, 2.10.2014 12:2:4,0,0,0,1,0,64,0
1,1, Es_1_1, Blank, 2.10.2014 12:2:5, 2.10.2014 12:2:6,93,0,0,3,0,35,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 12:2:7, 2.10.2014 12:2:9,0,0,0,3,0,279,0
1,1, Es_1_1, Blank, 2.10.2014 12:2:10, 2.10.2014 12:2:10,0,0,0,2,0,105,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:2:11, 2.10.2014 12:2:14,500,0,0,2,0,118,0
1,1, Es_1_2, Blank, 2.10.2014 12:2:15, 2.10.2014 12:2:15,0,0,0,2,0,96,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:2:16, 2.10.2014 12:3:14,651472,5,0,10,0,2615,0
1,1, Es_1_2, TextEditor_Es_3_1, 2.10.2014 12:3:15, 2.10.2014 12:3:21,1855,0,0,2,0,124,0
1,1, Es_1_2, Blank, 2.10.2014 12:3:22, 2.10.2014 12:3:31,17145,0,0,3,0,249,0
1,1, Es_1_2, Aulaweb, 2.10.2014 12:3:32, 2.10.2014 12:3:33,16,0,0,3,0,151,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:3:34, 2.10.2014 12:3:39,1358,0,0,4,0,363,0
1,1, Es_1_2, Blank, 2.10.2014 12:3:40, 2.10.2014 12:3:40,0,0,0,2,0,50,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:3:41, 2.10.2014 12:4:55,365357,0,0,12,2,3402,0
1,1, Es_1_2, Blank, 2.10.2014 12:4:56, 2.10.2014 12:4:56,0,0,0,2,0,101,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:4:57, 2.10.2014 12:4:57,0,0,0,2,0,12,0
1,1, Es_1_2, Blank, 2.10.2014 12:4:58, 2.10.2014 12:5:2,108,0,0,5,0,290,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:5:3, 2.10.2014 12:5:17,2379,0,0,15,4,1103,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 12:5:18, 2.10.2014 12:5:18,0,0,0,4,0,52,0
1,1, Es_1_1, Blank, 2.10.2014 12:5:20, 2.10.2014 12:5:20,0,0,0,2,0,71,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:5:21, 2.10.2014 12:5:23,30,0,0,2,0,234,0
1,1, Es_1_2, Blank, 2.10.2014 12:5:24, 2.10.2014 12:5:24,0,0,0,2,0,68,0
1,1, Es_1_2, Aulaweb, 2.10.2014 12:5:25, 2.10.2014 12:5:25,0,0,0,2,0,76,0
1,1, Es_1_2, Blank, 2.10.2014 12:5:26, 2.10.2014 12:5:26,0,0,0,2,0,48,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:5:27, 2.10.2014 12:5:43,7235,0,0,2,0,1371,0
1,1, Es_1_2, Other, 2.10.2014 12:5:44, 2.10.2014 12:5:44,0,0,0,2,0,58,0
1,1, Es_1_2, Blank, 2.10.2014 12:5:45, 2.10.2014 12:5:47,30,0,0,2,0,262,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:5:48, 2.10.2014 12:5:48,0,0,0,2,0,72,0
1,1, Es_1_2, Blank, 2.10.2014 12:5:49, 2.10.2014 12:5:49,0,0,0,2,1,77,0
1,1, Es_1_1, Deeds_Es_1_1, 2.10.2014 12:5:50, 2.10.2014 12:5:50,0,0,0,0,1,37,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:5:51, 2.10.2014 12:6:2,637,0,0,12,2,822,0
1,1, Es_1_2, Blank, 2.10.2014 12:6:3, 2.10.2014 12:6:4,0,0,0,2,0,182,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:6:5, 2.10.2014 12:6:7,62,0,0,8,0,297,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:6:8, 2.10.2014 12:6:9,0,0,0,2,0,145,0
1,1, Es_1_2, Blank, 2.10.2014 12:6:10, 2.10.2014 12:6:10,0,0,0,1,0,86,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:6:11, 2.10.2014 12:6:17,30,2,0,3,0,431,0
1,1, Es_1_2, Blank, 2.10.2014 12:6:19, 2.10.2014 12:6:24,1280,0,0,2,2,203,0
1,1, Es_1_2, Aulaweb, 2.10.2014 12:6:25, 2.10.2014 12:6:26,0,0,0,5,0,166,0
1,1, Es_1_2, Blank, 2.10.2014 12:6:27, 2.10.2014 12:6:27,0,0,0,1,0,114,0
1,1, Es_1_2, Aulaweb, 2.10.2014 12:6:28, 2.10.2014 12:6:29,31,0,0,2,0,170,0
1,1, Es_1_2, Blank, 2.10.2014 12:6:30, 2.10.2014 12:6:30,0,0,0,2,0,85,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:6:31, 2.10.2014 12:6:32,16,0,0,2,0,203,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:6:33, 2.10.2014 12:6:33,0,0,0,3,0,91,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:6:34, 2.10.2014 12:6:54,6868,0,0,23,2,1410,0
1,1, Es_1_2, Properties, 2.10.2014 12:6:55, 2.10.2014 12:6:55,0,0,0,4,0,78,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:6:56, 2.10.2014 12:9:46,1138015,0,0,128,18,9375,26
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:9:47, 2.10.2014 12:9:50,206,1,0,2,0,242,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:9:51, 2.10.2014 12:9:51,0,0,0,1,0,68,0
1,1, Es_1_2, Properties, 2.10.2014 12:9:52, 2.10.2014 12:9:52,0,0,0,4,0,58,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:9:53, 2.10.2014 12:11:45,168584,7,0,100,20,7211,14
1,1, Es_1_2, Properties, 2.10.2014 12:11:46, 2.10.2014 12:11:46,0,0,0,3,0,57,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:11:47, 2.10.2014 12:13:31,136800,0,0,118,8,6470,20
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:13:32, 2.10.2014 12:13:33,0,0,0,2,0,167,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:13:34, 2.10.2014 12:13:34,0,0,0,2,0,52,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:13:35, 2.10.2014 12:14:28,484013,7,0,10,0,1839,0
1,1, Es_1_2, Other, 2.10.2014 12:14:29, 2.10.2014 12:14:33,2309,0,0,2,0,164,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:14:34, 2.10.2014 12:14:34,0,0,0,0,0,0,0
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:14:35, 2.10.2014 12:14:37,374,0,0,0,0,86,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:14:38, 2.10.2014 12:14:39,0,0,0,2,0,133,0
1,1, Es_1_2, Other, 2.10.2014 12:14:40, 2.10.2014 12:14:41,15,0,0,2,0,107,0
1,1, Es_1_2, Other, 2.10.2014 12:14:42, 2.10.2014 12:14:42,0,0,0,2,0,105,0
1,1, Es_1_2, TextEditor, 2.10.2014 12:14:43, 2.10.2014 12:14:44,327,0,0,4,0,96,0
1,1, Es_1_2, Other, 2.10.2014 12:14:45, 2.10.2014 12:15:28,385655,0,0,0,0,1096,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:15:29, 2.10.2014 12:15:33,79,1,0,2,0,236,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:15:34, 2.10.2014 12:15:34,0,0,0,2,0,75,0
1,1, Es_1_2, Properties, 2.10.2014 12:15:35, 2.10.2014 12:15:39,2466,0,0,2,0,195,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:15:40, 2.10.2014 12:15:43,312,0,0,6,0,110,0
1,1, Es_1_2, Blank, 2.10.2014 12:15:44, 2.10.2014 12:15:44,0,0,0,2,0,72,0
1,1, Es_1_2, Other, 2.10.2014 12:15:45, 2.10.2014 12:15:49,734,0,0,2,0,256,0
1,1, Es_1_2, Blank, 2.10.2014 12:15:50, 2.10.2014 12:15:50,0,0,0,4,0,66,0
1,1, Es_1_2, Other, 2.10.2014 12:15:51, 2.10.2014 12:15:52,156,0,0,2,0,98,0
1,1, Es_1_2, Other, 2.10.2014 12:15:53, 2.10.2014 12:15:53,0,0,0,2,0,93,0
1,1, Es_1_2, Other, 2.10.2014 12:15:54, 2.10.2014 12:15:55,0,0,0,2,0,118,0
1,1, Es_1_2, TextEditor, 2.10.2014 12:15:56, 2.10.2014 12:15:58,186,0,0,2,0,293,0
1,1, Es_1_2, Other, 2.10.2014 12:15:59, 2.10.2014 12:15:59,0,0,0,4,0,66,0
1,1, Es_1_2, Other, 2.10.2014 12:16:0, 2.10.2014 12:16:1,31,0,0,6,0,97,0
1,1, Es_1_2, Other, 2.10.2014 12:16:2, 2.10.2014 12:16:2,0,0,0,0,0,60,0
1,1, Es_1_2, Other, 2.10.2014 12:16:3, 2.10.2014 12:16:4,0,0,0,4,0,103,0
1,1, Es_1_2, Other, 2.10.2014 12:16:6, 2.10.2014 12:16:13,3804,0,0,2,2,226,16
1,1, Es_1_2, Other, 2.10.2014 12:16:14, 2.10.2014 12:16:19,5520,0,0,2,0,142,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:16:20, 2.10.2014 12:16:23,0,0,0,2,0,272,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:16:24, 2.10.2014 12:17:7,97417,0,0,22,0,1732,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:17:8, 2.10.2014 12:17:8,0,0,0,2,0,40,0
1,1, Es_1_2, TextEditor_Es_3_1, 2.10.2014 12:17:9, 2.10.2014 12:17:13,48,1,0,2,0,384,0
1,1, Es_1_2, Blank, 2.10.2014 12:17:14, 2.10.2014 12:17:14,0,0,0,2,0,69,0
1,1, Es_1_2, Other, 2.10.2014 12:17:15, 2.10.2014 12:17:37,15518,16,0,4,0,1292,7
1,1, Es_1_2, TextEditor_Es_3_1, 2.10.2014 12:17:38, 2.10.2014 12:17:38,0,0,0,2,0,21,1
1,1, Es_1_2, Blank, 2.10.2014 12:17:39, 2.10.2014 12:17:39,0,0,0,2,0,88,0
1,1, Es_1_2, Other, 2.10.2014 12:17:40, 2.10.2014 12:17:43,15,0,0,4,0,230,4
1,1, Es_1_2, TextEditor_Es_3_1, 2.10.2014 12:17:45, 2.10.2014 12:17:47,0,0,0,4,0,157,0
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:17:48, 2.10.2014 12:17:49,0,0,0,0,0,84,0
1,1, Es_1_2, Blank, 2.10.2014 12:17:50, 2.10.2014 12:17:50,0,0,0,2,0,90,0
1,1, Es_1_2, TextEditor, 2.10.2014 12:17:51, 2.10.2014 12:17:51,0,0,0,4,0,78,0
1,1, Es_1_2, TextEditor_Es_3_1, 2.10.2014 12:17:52, 2.10.2014 12:17:52,0,0,0,2,0,90,0
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:17:53, 2.10.2014 12:18:3,962,0,0,10,0,654,14
1,1, Es_1_2, Blank, 2.10.2014 12:18:5, 2.10.2014 12:18:5,0,0,0,1,0,91,0
1,1, Es_1_2, Study_Es_1_2, 2.10.2014 12:18:6, 2.10.2014 12:18:13,4323,0,0,1,2,395,0
1,1, Es_1_2, Other, 2.10.2014 12:18:14, 2.10.2014 12:18:14,0,0,0,2,0,47,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:18:15, 2.10.2014 12:18:22,935,0,0,8,0,420,14
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:18:23, 2.10.2014 12:18:31,1295,0,0,6,0,378,6
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:18:32, 2.10.2014 12:18:33,31,0,0,2,0,92,2
1,1, Es_1_2, Blank, 2.10.2014 12:18:34, 2.10.2014 12:18:34,0,0,0,1,0,86,2
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:18:35, 2.10.2014 12:18:37,96,0,0,3,0,159,4
1,1, Es_1_2, Blank, 2.10.2014 12:18:38, 2.10.2014 12:18:39,16,0,0,0,2,91,0
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:18:40, 2.10.2014 12:18:41,16,0,0,4,0,99,0
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:18:42, 2.10.2014 12:18:43,32,0,0,0,4,170,0
1,1, Es_1_2, Blank, 2.10.2014 12:18:44, 2.10.2014 12:18:44,0,0,0,0,0,76,0
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:18:45, 2.10.2014 12:19:14,55467,10,0,18,0,1479,10
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:19:15, 2.10.2014 12:19:26,549,0,0,10,0,864,0
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:19:27, 2.10.2014 12:20:6,103789,0,0,56,0,1789,106
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:20:7, 2.10.2014 12:20:11,30,0,0,2,0,504,0
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:20:12, 2.10.2014 12:20:13,374,0,0,4,0,103,0
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:20:14, 2.10.2014 12:20:22,523,0,0,4,0,705,2
1,1, Es_1_2, TextEditor_Es_1_2, 2.10.2014 12:20:24, 2.10.2014 12:20:31,1248,0,0,6,0,415,4
1,1, Es_1_2, Deeds_Es_1_2, 2.10.2014 12:20:32, 2.10.2014 12:20:56,116069,0,0,8,0,924,0
