session,student_Id,exercise,activity,start_time,end_time,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
5,1, Es_5_2, Study_Es_5_2, 20.11.2014 11:6:40, 20.11.2014 11:6:43,0,3,0,2,0,245,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:6:44, 20.11.2014 11:6:51,1016,0,0,4,0,431,0
5,1, Es_5_2, Study_Es_5_2, 20.11.2014 11:6:52, 20.11.2014 11:6:52,0,0,0,2,0,100,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:6:53, 20.11.2014 11:6:53,0,0,0,2,0,96,0
5,1, Es_5_1, Aulaweb, 20.11.2014 11:6:54, 20.11.2014 11:6:54,0,0,0,2,0,111,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:6:55, 20.11.2014 11:7:25,76346,5,0,6,0,1196,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:7:26, 20.11.2014 11:7:33,401,0,0,14,2,545,0
5,1, Es_5_1, Other, 20.11.2014 11:7:34, 20.11.2014 11:7:35,156,0,0,0,2,196,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:7:36, 20.11.2014 11:7:53,25819,0,0,14,4,972,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:7:54, 20.11.2014 11:7:58,0,0,0,2,0,390,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:7:59, 20.11.2014 11:8:1,0,0,0,2,0,222,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:8:2, 20.11.2014 11:8:3,0,0,0,2,0,173,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:8:4, 20.11.2014 11:9:31,651892,9,0,76,26,4425,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:9:32, 20.11.2014 11:10:35,810682,9,0,6,0,1171,0
5,1, Es_5_1, Blank, 20.11.2014 11:10:36, 20.11.2014 11:10:36,0,0,0,1,0,79,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:10:37, 20.11.2014 11:11:38,400717,7,0,21,0,1448,68
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:11:39, 20.11.2014 11:11:45,192,2,0,7,0,399,8
5,1, Es_5_1, Properties, 20.11.2014 11:11:46, 20.11.2014 11:11:46,0,0,0,1,0,76,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:11:47, 20.11.2014 11:12:45,501564,0,0,34,2,1628,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:12:46, 20.11.2014 11:12:46,0,0,0,2,0,20,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:12:47, 20.11.2014 11:12:49,30,5,0,2,0,157,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:12:50, 20.11.2014 11:12:52,0,5,0,2,0,114,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:12:53, 20.11.2014 11:12:54,15,0,0,3,0,166,0
5,1, Es_5_1, Diagram, 20.11.2014 11:12:55, 20.11.2014 11:13:10,12371,0,0,7,2,869,0
5,1, Es_5_1, Diagram, 20.11.2014 11:13:11, 20.11.2014 11:13:11,0,0,0,2,0,88,0
5,1, Es_5_1, Diagram, 20.11.2014 11:13:12, 20.11.2014 11:13:40,49309,0,0,25,0,1182,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:13:41, 20.11.2014 11:13:46,139,0,0,7,0,441,4
5,1, Es_5_1, Other, 20.11.2014 11:13:47, 20.11.2014 11:13:47,0,0,0,2,0,94,0
5,1, Es_5_1, Diagram, 20.11.2014 11:13:48, 20.11.2014 11:13:49,0,0,0,2,0,157,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:13:50, 20.11.2014 11:13:52,374,0,0,2,0,179,4
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:13:53, 20.11.2014 11:14:11,58673,12,0,4,0,524,6
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:14:12, 20.11.2014 11:14:13,0,1,0,2,0,110,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:14:14, 20.11.2014 11:14:28,43627,0,0,2,0,362,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:14:29, 20.11.2014 11:14:50,4348,2,0,20,0,1091,2
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:14:51, 20.11.2014 11:14:53,530,0,0,2,0,80,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:14:54, 20.11.2014 11:15:0,654,0,0,2,0,488,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:15:1, 20.11.2014 11:15:7,2492,9,0,6,0,405,4
5,1, Es_5_1, Blank, 20.11.2014 11:15:8, 20.11.2014 11:15:10,94,0,0,2,0,269,0
5,1, Es_5_1, Aulaweb, 20.11.2014 11:15:11, 20.11.2014 11:15:12,31,0,0,2,0,175,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:15:13, 20.11.2014 11:15:18,310,0,0,4,0,361,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:15:19, 20.11.2014 11:15:31,1844,0,0,18,2,939,6
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:15:32, 20.11.2014 11:15:39,406,0,0,6,0,498,6
5,1, Es_5_1, Properties, 20.11.2014 11:15:40, 20.11.2014 11:15:41,0,0,0,2,0,131,0
5,1, Es_5_1, Diagram, 20.11.2014 11:15:42, 20.11.2014 11:15:43,15,0,0,3,0,172,0
5,1, Es_5_1, Diagram, 20.11.2014 11:15:44, 20.11.2014 11:15:44,0,0,0,3,0,77,0
5,1, Es_5_1, Diagram, 20.11.2014 11:15:45, 20.11.2014 11:16:3,16416,0,0,24,0,788,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:16:4, 20.11.2014 11:16:10,90,7,0,4,0,438,4
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:16:11, 20.11.2014 11:16:21,171,0,0,10,0,864,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:16:22, 20.11.2014 11:16:40,78644,2,0,6,0,632,2
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:16:41, 20.11.2014 11:16:52,7799,0,0,10,0,461,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:16:53, 20.11.2014 11:17:21,33719,7,0,2,0,1108,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:17:22, 20.11.2014 11:17:28,249,0,0,10,0,482,0
5,1, Es_5_1, Diagram, 20.11.2014 11:17:29, 20.11.2014 11:18:15,141715,0,0,12,0,1432,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:18:16, 20.11.2014 11:18:31,7714,10,0,2,0,852,0
5,1, Es_5_1, Blank, 20.11.2014 11:18:32, 20.11.2014 11:18:32,0,0,0,2,0,93,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:18:33, 20.11.2014 11:18:59,79799,13,0,2,0,808,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:19:0, 20.11.2014 11:19:34,244042,4,0,6,0,603,0
5,1, Es_5_1, Diagram, 20.11.2014 11:19:35, 20.11.2014 11:19:36,0,0,0,3,0,151,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:19:37, 20.11.2014 11:19:38,0,0,0,6,0,197,0
5,1, Es_5_1, Diagram, 20.11.2014 11:19:39, 20.11.2014 11:19:41,0,0,0,3,0,245,0
5,1, Es_5_1, Aulaweb, 20.11.2014 11:19:42, 20.11.2014 11:19:43,0,0,0,2,0,147,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:19:44, 20.11.2014 11:19:46,0,3,0,2,0,198,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:19:47, 20.11.2014 11:19:55,8116,6,0,2,0,202,0
5,1, Es_5_1, Diagram, 20.11.2014 11:19:56, 20.11.2014 11:20:18,79928,7,0,2,0,753,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:20:19, 20.11.2014 11:20:28,1588,30,0,2,0,350,0
5,1, Es_5_1, Properties, 20.11.2014 11:20:29, 20.11.2014 11:20:31,780,0,0,4,0,167,0
5,1, Es_5_1, Diagram, 20.11.2014 11:20:32, 20.11.2014 11:20:35,1185,9,0,4,0,312,0
5,1, Es_5_1, Other, 20.11.2014 11:20:36, 20.11.2014 11:20:38,186,0,0,2,0,140,0
5,1, Es_5_1, Other, 20.11.2014 11:20:39, 20.11.2014 11:20:39,0,0,0,2,0,64,0
5,1, Es_5_1, Diagram, 20.11.2014 11:20:40, 20.11.2014 11:20:51,13401,0,0,4,0,800,0
5,1, Es_5_1, Properties, 20.11.2014 11:20:52, 20.11.2014 11:20:52,0,0,0,2,0,81,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:20:53, 20.11.2014 11:22:14,1181206,2,0,84,6,2526,2
5,1, Es_5_1, Properties, 20.11.2014 11:22:15, 20.11.2014 11:22:19,62,0,0,14,0,382,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:22:20, 20.11.2014 11:22:20,0,0,0,2,0,91,0
5,1, Es_5_1, Properties, 20.11.2014 11:22:21, 20.11.2014 11:22:22,280,0,0,2,0,169,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:22:23, 20.11.2014 11:23:18,547317,6,0,20,0,1093,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:23:19, 20.11.2014 11:23:27,20004,0,0,2,0,229,2
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:23:28, 20.11.2014 11:23:30,0,0,0,2,0,170,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:23:31, 20.11.2014 11:23:49,35433,0,0,4,0,717,2
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:23:50, 20.11.2014 11:35:46,205113343,0,0,108,0,3740,0
5,1, Es_5_1, Diagram, 20.11.2014 11:35:47, 20.11.2014 11:35:50,0,0,0,2,0,347,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:35:51, 20.11.2014 11:35:51,0,0,0,2,0,98,0
5,1, Es_5_1, Properties, 20.11.2014 11:35:52, 20.11.2014 11:36:10,5564,51,0,8,2,742,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:36:11, 20.11.2014 11:36:12,0,0,0,2,0,82,0
5,1, Es_5_1, Properties, 20.11.2014 11:36:13, 20.11.2014 11:36:15,0,0,0,3,0,291,0
5,1, Es_5_1, Diagram, 20.11.2014 11:36:16, 20.11.2014 11:38:12,1542674,0,0,45,2,3564,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:38:13, 20.11.2014 11:39:4,843755,0,0,10,0,666,6
5,1, Es_5_1, Diagram, 20.11.2014 11:39:5, 20.11.2014 11:39:6,32,0,0,4,0,50,0
5,1, Es_5_1, TextEditor_Es_5_1, 20.11.2014 11:39:7, 20.11.2014 11:39:45,111874,58,0,10,0,1629,10
5,1, Es_5_1, Diagram, 20.11.2014 11:39:46, 20.11.2014 11:39:46,0,0,0,2,0,90,0
5,1, Es_5_1, Properties, 20.11.2014 11:39:47, 20.11.2014 11:39:48,0,0,0,2,0,148,0
5,1, Es_5_1, Deeds_Es_5_1, 20.11.2014 11:39:49, 20.11.2014 11:39:50,0,0,0,2,0,95,0
5,1, Es_5_1, Other, 20.11.2014 11:39:51, 20.11.2014 11:39:52,31,0,0,2,0,62,0
5,1, Es_5_1, Study_Es_5_1, 20.11.2014 11:39:53, 20.11.2014 11:39:53,0,0,0,2,0,43,0
5,1, Es_5_1, Other, 20.11.2014 11:39:54, 20.11.2014 11:39:56,1156,0,0,4,0,179,0
5,1, Es_5_1, Aulaweb, 20.11.2014 11:39:57, 20.11.2014 11:39:58,16,0,0,2,0,158,0
5,1, Es_5_2, Study_Es_5_2, 20.11.2014 11:39:59, 20.11.2014 11:40:0,0,0,0,2,0,111,0
5,1, Es_5_2, Blank, 20.11.2014 11:40:1, 20.11.2014 11:40:1,0,0,0,2,0,88,0
5,1, Es_5_2, Other, 20.11.2014 11:40:2, 20.11.2014 11:40:3,0,0,0,2,0,188,0
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:40:4, 20.11.2014 11:40:5,125,0,0,4,0,178,0
5,1, Es_5_2, Other, 20.11.2014 11:40:6, 20.11.2014 11:40:7,0,0,0,2,0,129,0
5,1, Es_5_2, TextEditor, 20.11.2014 11:40:8, 20.11.2014 11:40:8,0,0,0,4,0,34,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:40:9, 20.11.2014 11:40:10,0,0,0,2,0,183,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:40:11, 20.11.2014 11:40:22,6159,0,0,6,0,403,52
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:40:23, 20.11.2014 11:40:25,30,0,0,4,0,290,0
5,1, Es_5_2, Other, 20.11.2014 11:40:26, 20.11.2014 11:40:26,0,0,0,2,0,68,0
5,1, Es_5_2, Aulaweb, 20.11.2014 11:40:27, 20.11.2014 11:40:28,843,0,0,0,0,101,0
5,1, Es_5_2, Aulaweb, 20.11.2014 11:40:29, 20.11.2014 11:40:29,0,0,0,2,0,84,0
5,1, Es_5_2, Blank, 20.11.2014 11:40:30, 20.11.2014 11:40:30,0,0,0,2,0,96,0
5,1, Es_5_2, Aulaweb, 20.11.2014 11:40:31, 20.11.2014 11:40:31,0,0,0,2,0,75,0
5,1, Es_5_2, Study_Es_5_2, 20.11.2014 11:40:32, 20.11.2014 11:42:2,2676080,7,0,4,0,1444,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:42:3, 20.11.2014 11:42:27,107915,11,0,6,0,551,0
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:42:28, 20.11.2014 11:42:30,0,0,0,2,0,209,6
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:42:31, 20.11.2014 11:42:36,48,0,0,4,0,421,4
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:42:37, 20.11.2014 11:42:39,0,0,0,2,0,166,0
5,1, Es_5_2, Properties, 20.11.2014 11:42:40, 20.11.2014 11:42:41,0,0,0,2,2,128,0
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:42:42, 20.11.2014 11:42:51,3743,0,0,12,2,659,0
5,1, Es_5_2, Diagram, 20.11.2014 11:42:52, 20.11.2014 11:43:5,5798,0,0,16,0,833,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:43:6, 20.11.2014 11:43:11,1404,4,0,4,0,453,0
5,1, Es_5_2, Diagram, 20.11.2014 11:43:12, 20.11.2014 11:43:18,1526,0,0,4,0,410,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:43:20, 20.11.2014 11:43:34,9411,7,0,6,0,579,4
5,1, Es_5_2, Diagram, 20.11.2014 11:43:35, 20.11.2014 11:43:42,5065,0,0,2,0,285,0
5,1, Es_5_2, Study_Es_5_2, 20.11.2014 11:43:43, 20.11.2014 11:43:52,20277,0,0,4,0,262,0
5,1, Es_5_2, Diagram, 20.11.2014 11:43:53, 20.11.2014 11:43:54,0,0,0,2,0,191,0
5,1, Es_5_2, Study_Es_5_2, 20.11.2014 11:43:55, 20.11.2014 11:43:55,0,0,0,2,0,88,0
5,1, Es_5_2, Diagram, 20.11.2014 11:43:56, 20.11.2014 11:43:57,16,0,0,5,0,112,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:43:58, 20.11.2014 11:44:2,31,0,0,5,0,295,0
5,1, Es_5_2, Diagram, 20.11.2014 11:44:3, 20.11.2014 11:44:5,1716,0,0,2,0,117,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:44:6, 20.11.2014 11:44:8,374,0,0,2,0,242,0
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:44:9, 20.11.2014 11:44:11,30,0,0,3,0,236,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:44:12, 20.11.2014 11:44:18,4399,0,0,5,0,401,0
5,1, Es_5_2, Diagram, 20.11.2014 11:44:19, 20.11.2014 11:44:26,2994,0,0,8,0,476,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:44:27, 20.11.2014 11:48:5,10255778,24,0,44,0,4824,60
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:48:6, 20.11.2014 11:48:10,125,0,0,4,0,244,0
5,1, Es_5_2, Properties, 20.11.2014 11:48:11, 20.11.2014 11:48:11,0,0,0,2,0,85,0
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:48:12, 20.11.2014 11:48:17,1902,3,0,2,0,386,0
5,1, Es_5_2, Diagram, 20.11.2014 11:48:18, 20.11.2014 11:48:19,0,0,0,4,0,169,0
5,1, Es_5_2, Diagram, 20.11.2014 11:48:20, 20.11.2014 11:48:20,0,0,0,3,0,81,0
5,1, Es_5_2, Diagram, 20.11.2014 11:48:21, 20.11.2014 11:48:24,62,0,0,3,0,315,0
5,1, Es_5_2, Deeds_Es_5_2, 20.11.2014 11:48:25, 20.11.2014 11:48:26,93,0,0,4,0,126,0
5,1, Es_5_2, TextEditor_Es_5_2, 20.11.2014 11:48:27, 20.11.2014 11:48:31,124,24,0,4,0,353,0
5,1, Es_5_2, Study_Es_5_2, 20.11.2014 11:48:32, 20.11.2014 11:48:34,62,0,0,2,0,186,0
5,1, Es_5_2, Aulaweb, 20.11.2014 11:48:35, 20.11.2014 11:48:36,15,0,0,2,0,74,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:48:37, 20.11.2014 11:48:45,3853,0,0,4,0,544,0
5,1, Es_5_3, Blank, 20.11.2014 11:48:46, 20.11.2014 11:48:46,0,0,0,2,0,93,0
5,1, Es_5_3, Other, 20.11.2014 11:48:47, 20.11.2014 11:48:48,15,0,0,4,0,154,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:48:49, 20.11.2014 11:48:51,0,0,0,4,0,235,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:48:52, 20.11.2014 11:48:52,0,0,0,2,0,104,0
5,1, Es_5_3, Other, 20.11.2014 11:48:53, 20.11.2014 11:48:54,280,0,0,2,0,137,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:48:55, 20.11.2014 11:48:57,0,0,0,6,0,193,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:48:58, 20.11.2014 11:49:10,3571,0,0,6,0,403,60
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:49:11, 20.11.2014 11:49:12,0,0,0,2,0,149,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:49:13, 20.11.2014 11:49:48,66663,24,0,10,0,2128,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:49:49, 20.11.2014 11:50:5,22197,0,0,22,6,979,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:50:6, 20.11.2014 11:50:17,25329,0,0,2,0,243,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:50:18, 20.11.2014 11:50:35,61467,0,0,2,0,551,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:50:36, 20.11.2014 11:50:38,0,0,0,2,0,191,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:50:39, 20.11.2014 11:50:43,825,0,0,2,0,301,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:50:44, 20.11.2014 11:50:47,1776,0,0,2,2,235,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:50:48, 20.11.2014 11:50:51,249,0,0,2,0,280,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:50:52, 20.11.2014 11:51:49,100788,0,0,52,16,2870,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:51:50, 20.11.2014 11:51:51,0,0,0,2,0,184,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:51:52, 20.11.2014 11:52:36,98185,0,0,48,10,2384,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:52:37, 20.11.2014 11:52:38,0,0,0,2,0,162,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:52:39, 20.11.2014 11:52:56,4593,0,0,13,2,878,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:52:57, 20.11.2014 11:53:1,1560,0,0,3,0,289,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:53:2, 20.11.2014 11:53:20,12152,2,0,16,4,1076,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:53:21, 20.11.2014 11:54:17,509964,15,0,10,0,2321,0
5,1, Es_5_3, Properties, 20.11.2014 11:54:18, 20.11.2014 11:54:19,0,0,0,2,0,183,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:54:20, 20.11.2014 11:54:46,37744,3,0,24,2,1363,0
5,1, Es_5_3, Other, 20.11.2014 11:54:47, 20.11.2014 11:54:47,0,0,0,2,0,60,0
5,1, Es_5_3, Aulaweb, 20.11.2014 11:54:48, 20.11.2014 11:54:50,0,0,0,2,0,252,0
5,1, Es_5_3, Blank, 20.11.2014 11:54:51, 20.11.2014 11:54:51,0,0,0,2,0,82,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:54:52, 20.11.2014 11:54:52,0,0,0,2,0,12,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:54:53, 20.11.2014 11:54:53,0,0,0,2,0,100,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:54:54, 20.11.2014 11:54:57,310,1,0,2,0,354,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:54:58, 20.11.2014 11:55:4,496,5,0,2,0,401,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:55:5, 20.11.2014 11:55:16,18292,0,0,2,0,570,0
5,1, Es_5_3, Properties, 20.11.2014 11:55:17, 20.11.2014 11:55:17,0,0,0,2,0,88,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:55:18, 20.11.2014 11:55:33,14910,0,0,13,0,626,0
5,1, Es_5_3, Diagram, 20.11.2014 11:55:34, 20.11.2014 11:55:34,0,0,0,1,0,110,0
5,1, Es_5_3, Diagram, 20.11.2014 11:55:35, 20.11.2014 11:55:36,0,0,0,6,0,154,0
5,1, Es_5_3, Diagram, 20.11.2014 11:55:37, 20.11.2014 11:56:9,123409,7,0,18,0,1043,0
5,1, Es_5_3, Study_Es_5_3, 20.11.2014 11:56:10, 20.11.2014 11:56:11,0,3,0,2,0,97,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:56:12, 20.11.2014 11:56:14,0,0,0,4,0,264,0
5,1, Es_5_3, Diagram, 20.11.2014 11:56:15, 20.11.2014 11:56:23,1779,0,0,8,0,434,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:56:24, 20.11.2014 11:56:29,390,0,0,6,0,449,4
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:56:30, 20.11.2014 11:56:33,217,4,0,2,0,138,5
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:56:34, 20.11.2014 11:57:0,127414,8,0,4,0,837,7
5,1, Es_5_3, Diagram, 20.11.2014 11:57:1, 20.11.2014 11:57:41,102963,0,0,38,0,1744,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:57:42, 20.11.2014 11:58:1,8079,0,0,24,0,952,12
5,1, Es_5_3, Blank, 20.11.2014 11:58:2, 20.11.2014 11:58:3,0,0,0,2,0,184,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:58:4, 20.11.2014 11:59:17,146319,3,0,102,0,3825,172
5,1, Es_5_3, Diagram, 20.11.2014 11:59:18, 20.11.2014 11:59:19,0,0,0,2,0,139,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:59:20, 20.11.2014 11:59:20,0,0,0,2,0,97,0
5,1, Es_5_3, Properties, 20.11.2014 11:59:21, 20.11.2014 11:59:29,15491,0,0,2,0,280,0
5,1, Es_5_3, Diagram, 20.11.2014 11:59:30, 20.11.2014 11:59:33,0,0,0,2,0,276,0
5,1, Es_5_3, TextEditor_Es_5_3, 20.11.2014 11:59:34, 20.11.2014 11:59:39,1123,4,0,6,0,321,4
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:59:40, 20.11.2014 11:59:40,0,0,0,2,0,97,0
5,1, Es_5_3, Properties, 20.11.2014 11:59:41, 20.11.2014 11:59:42,31,0,0,4,0,167,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 11:59:43, 20.11.2014 12:0:37,424579,6,0,28,6,1835,6
5,1, Es_5_3, Properties, 20.11.2014 12:0:38, 20.11.2014 12:0:41,60,22,0,6,0,269,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 12:0:42, 20.11.2014 12:0:42,0,0,0,4,0,74,0
5,1, Es_5_3, Properties, 20.11.2014 12:0:43, 20.11.2014 12:0:43,0,0,0,2,0,103,0
5,1, Es_5_3, Deeds_Es_5_3, 20.11.2014 12:0:44, 20.11.2014 12:1:13,62436,0,0,18,0,1055,0
